文件路径,正则表达式
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\equipment\glands\mindshock.dm,"(?<=span_warning."").*(?="".)",/obj/item/organ/internal/heart/gland/mindshock/activate()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\equipment\glands\mindshock.dm,"(?<=span_notice."").*(?="".)","/obj/item/organ/internal/heart/gland/mindshock/mind_control(command, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\equipment\glands\mindshock.dm,"(?<=span_userdanger."").*(?="")","/obj/item/organ/internal/heart/gland/mindshock/mind_control(command, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\equipment\glands\mindshock.dm,"(?<=span_userdanger."").*(?="")",/obj/item/organ/internal/heart/gland/mindshock/clear_mind_control()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\equipment\glands\plasma.dm,"(?<=span_warning."").*(?="".)",/obj/item/organ/internal/heart/gland/plasma/activate()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\equipment\glands\plasma.dm,"(?<=span_userdanger."").*(?="")",/obj/item/organ/internal/heart/gland/plasma/activate()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\equipment\glands\plasma.dm,"(?<=span_danger."").*(?="")",/obj/item/organ/internal/heart/gland/plasma/proc/vomit_plasma()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\equipment\glands\quantum.dm,"(?<=span_warning."").*(?="".)",/obj/item/organ/internal/heart/gland/quantum/proc/quantum_swap()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\equipment\glands\quantum.dm,"(?<=span_warning."").*(?="".)",/obj/item/organ/internal/heart/gland/quantum/proc/quantum_swap()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\equipment\glands\quantum.dm,"(?<=span_userdanger."").*(?="")","/obj/item/organ/internal/heart/gland/quantum/mind_control(command, mob/living/user)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\equipment\glands\quantum.dm,"(?<=span_userdanger."").*(?="")",/obj/item/organ/internal/heart/gland/quantum/clear_mind_control()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\equipment\glands\slime.dm,"(?<=span_warning."").*(?="".)",/obj/item/organ/internal/heart/gland/slime/activate()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\equipment\glands\spider.dm,"(?<=span_warning."").*(?="".)",/obj/item/organ/internal/heart/gland/spiderman/activate()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\equipment\glands\transform.dm,"(?<=span_notice."").*(?="".)",/obj/item/organ/internal/heart/gland/transform/activate()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\equipment\glands\trauma.dm,"(?<=span_warning."").*(?="".)",/obj/item/organ/internal/heart/gland/trauma/activate()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\equipment\glands\ventcrawl.dm,"(?<=span_notice."").*(?="".)",/obj/item/organ/internal/heart/gland/ventcrawling/activate()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\equipment\glands\viral.dm,"(?<=span_warning."").*(?="".)",/obj/item/organ/internal/heart/gland/viral/activate()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\camera.dm,"(?<=span_warning."").*(?="".)",/datum/action/innate/teleport_in/Activate()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\camera.dm,"(?<=span_warning."").*(?="".)",/datum/action/innate/teleport_in/Activate()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\camera.dm,"(?<=span_warning."").*(?="".)",/datum/action/innate/teleport_self/Activate()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\camera.dm,"(?<=span_warning."").*(?="".)",/datum/action/innate/teleport_self/Activate()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\console.dm,"(?<=span_warning."").*(?="".)","/obj/machinery/abductor/console/attack_hand(mob/user, list/modifiers)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\console.dm,"(?<=span_warning."").*(?="".)","/obj/machinery/abductor/console/proc/SetDroppoint(turf/open/location,user)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\console.dm,"(?<=span_notice."").*(?="".)","/obj/machinery/abductor/console/proc/SetDroppoint(turf/open/location,user)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\console.dm,"(?<=span_notice."").*(?="".)","/obj/machinery/abductor/console/attackby(obj/O, mob/user, params)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\console.dm,"(?<=span_notice."").*(?="".)","/obj/machinery/abductor/console/attackby(obj/O, mob/user, params)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\experiment.dm,"(?<=span_warning."").*(?="".)","/obj/machinery/abductor/experiment/relaymove(mob/living/user, direction)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\experiment.dm,"(?<=span_notice."").*(?="".)",/obj/machinery/abductor/experiment/container_resist_act(mob/living/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\experiment.dm,"(?<=span_notice."").*(?="".)",/obj/machinery/abductor/experiment/container_resist_act(mob/living/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\experiment.dm,"(?<=span_hear."").*(?="")",/obj/machinery/abductor/experiment/container_resist_act(mob/living/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\experiment.dm,"(?<=span_warning."").*(?="".)",/obj/machinery/abductor/experiment/container_resist_act(mob/living/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\experiment.dm,"(?<=span_notice."").*(?="".)",/obj/machinery/abductor/experiment/container_resist_act(mob/living/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\experiment.dm,"(?<=span_warning."").*(?="".)","/obj/machinery/abductor/experiment/proc/experiment(mob/occupant, type, mob/user)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\experiment.dm,"(?<=span_warning."").*(?="".)","/obj/machinery/abductor/experiment/proc/experiment(mob/occupant, type, mob/user)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\experiment.dm,"(?<=span_warning."").*(?="".)","/obj/machinery/abductor/experiment/proc/experiment(mob/occupant, type, mob/user)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\abductor\machinery\pad.dm,"(?<=span_warning."").*(?="".)",/obj/machinery/abductor/pad/proc/Send()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\blob.dm,"(?<=span_notice."").*(?="".)",/datum/antagonist/blob/greet()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\blob.dm,(?<=<span class=.warning.>).*(?=</span>),/datum/action/innate/blobpop/Activate(timer_activated = FALSE)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\blob.dm,(?<=<span class=.warning.>).*(?=</span>),/datum/action/innate/blobpop/Activate(timer_activated = FALSE)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\blob_mobs.dm,"(?<=span_warning."").*(?="".)",/mob/living/simple_animal/hostile/blob/blobspore/proc/humanize_pod(mob/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\blob_mobs.dm,"(?<=span_warning."").*(?="".)",/mob/living/simple_animal/hostile/blob/blobspore/proc/Zombify(mob/living/carbon/human/H)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)",/mob/camera/blob/proc/can_buy(cost = 15)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)","/mob/camera/blob/proc/place_blob_core(placement_override = BLOB_NORMAL_PLACEMENT, pop_override = FALSE)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)","/mob/camera/blob/proc/place_blob_core(placement_override = BLOB_NORMAL_PLACEMENT, pop_override = FALSE)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)","/mob/camera/blob/proc/place_blob_core(placement_override = BLOB_NORMAL_PLACEMENT, pop_override = FALSE)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)","/mob/camera/blob/proc/place_blob_core(placement_override = BLOB_NORMAL_PLACEMENT, pop_override = FALSE)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)","/mob/camera/blob/proc/place_blob_core(placement_override = BLOB_NORMAL_PLACEMENT, pop_override = FALSE)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)","/mob/camera/blob/proc/place_blob_core(placement_override = BLOB_NORMAL_PLACEMENT, pop_override = FALSE)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)","/mob/camera/blob/proc/place_blob_core(placement_override = BLOB_NORMAL_PLACEMENT, pop_override = FALSE)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)","/mob/camera/blob/proc/createSpecial(price, blobstrain, minSeparation, needsNode, turf/T)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)","/mob/camera/blob/proc/createSpecial(price, blobstrain, minSeparation, needsNode, turf/T)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)","/mob/camera/blob/proc/createSpecial(price, blobstrain, minSeparation, needsNode, turf/T)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)","/mob/camera/blob/proc/createSpecial(price, blobstrain, minSeparation, needsNode, turf/T)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)","/mob/camera/blob/proc/createSpecial(price, blobstrain, minSeparation, needsNode, turf/T)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)",/mob/camera/blob/proc/toggle_node_req()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)",/mob/camera/blob/proc/toggle_node_req()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)",/mob/camera/blob/proc/create_shield(turf/T)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)",/mob/camera/blob/proc/create_shield(turf/T)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)",/mob/camera/blob/proc/create_blobbernaut()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)",/mob/camera/blob/proc/create_blobbernaut()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)",/mob/camera/blob/proc/create_blobbernaut()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_notice."").*(?="".)",/mob/camera/blob/proc/create_blobbernaut()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)",/mob/camera/blob/proc/create_blobbernaut()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)",/mob/camera/blob/proc/create_blobbernaut()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)",/mob/camera/blob/proc/relocate_core()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_userdanger."").*(?="")",/mob/camera/blob/proc/relocate_core()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)",/mob/camera/blob/proc/relocate_core()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)",/mob/camera/blob/proc/remove_blob(turf/T)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)",/mob/camera/blob/proc/remove_blob(turf/T)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)",/mob/camera/blob/proc/remove_blob(turf/T)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_notice."").*(?="".)",/mob/camera/blob/proc/remove_blob(turf/T)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)",/mob/camera/blob/proc/expand_blob(turf/T)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)",/mob/camera/blob/proc/expand_blob(turf/T)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_warning."").*(?="".)",/mob/camera/blob/proc/strain_reroll()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_boldnotice."").*(?="")",/mob/camera/blob/proc/open_reroll_menu()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_notice."").*(?="".)",/mob/camera/blob/proc/open_reroll_menu()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\powers.dm,"(?<=span_notice."").*(?="".)",/mob/camera/blob/proc/open_reroll_menu()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\blobstrains\debris_devourer.dm,"(?<=span_notice."").*(?="".)",/datum/blobstrain/debris_devourer/examine(mob/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\blobstrains\debris_devourer.dm,"(?<=span_notice."").*(?="".)",/datum/blobstrain/debris_devourer/examine(mob/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\blobstrains\debris_devourer.dm,"(?<=span_notice."").*(?="".)",/datum/blobstrain/debris_devourer/examine(mob/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\blobstrains\debris_devourer.dm,"(?<=span_notice."").*(?="".)",/datum/blobstrain/debris_devourer/examine(mob/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\blobstrains\debris_devourer.dm,"(?<=span_notice."").*(?="".)",/datum/blobstrain/debris_devourer/examine(mob/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\blobstrains\distributed_neurons.dm,"(?<=span_warning."").*(?="".)","/datum/blobstrain/reagent/distributed_neurons/damage_reaction(obj/structure/blob/B, damage, damage_type, damage_flag)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\blobstrains\distributed_neurons.dm,"(?<=span_notice."").*(?="".)","/datum/reagent/blob/distributed_neurons/expose_mob(mob/living/exposed_mob, methods=TOUCH, reac_volume, show_message, touch_protection, mob/camera/blob/overmind)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\blobstrains\_blobstrain.dm,"(?<=span_userdanger."").*(?="")",/datum/blobstrain/proc/send_message(mob/living/M)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\blobstrains\_blobstrain.dm,"(?<=span_notice."").*(?="".)",/datum/blobstrain/proc/examine(mob/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\structures\factory.dm,"(?<=span_userdanger."").*(?="")",/obj/structure/blob/special/factory/Destroy()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\structures\factory.dm,"(?<=span_userdanger."").*(?="")",/obj/structure/blob/special/factory/Destroy()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\structures\_blob.dm,"(?<=span_notice."").*(?="".)","/obj/structure/blob/attackby(obj/item/I, mob/user, params)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\structures\_blob.dm,"(?<=span_notice."").*(?="".)",/obj/structure/blob/proc/chemeffectreport(mob/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\structures\_blob.dm,"(?<=span_notice."").*(?="".)",/obj/structure/blob/proc/chemeffectreport(mob/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\structures\_blob.dm,"(?<=span_notice."").*(?="".)",/obj/structure/blob/proc/chemeffectreport(mob/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\structures\_blob.dm,"(?<=span_notice."").*(?="".)",/obj/structure/blob/proc/typereport(mob/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\structures\_blob.dm,"(?<=span_notice."").*(?="".)",/obj/structure/blob/proc/typereport(mob/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\blob\structures\_blob.dm,"(?<=span_notice."").*(?="".)",/obj/structure/blob/proc/typereport(mob/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\brainwashing\brainwashing.dm,"(?<=span_warning."").*(?="".)",/datum/antagonist/brainwashed/farewell()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\brainwashing\brainwashing.dm,"(?<=span_warning."").*(?="".)",/datum/antagonist/brainwashed/farewell()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_userdanger."").*(?="")",/datum/antagonist/changeling/farewell()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_warning."").*(?="".)",/datum/antagonist/changeling/proc/purchase_power(datum/action/changeling/sting_path)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_warning."").*(?="".)",/datum/antagonist/changeling/proc/purchase_power(datum/action/changeling/sting_path)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_warning."").*(?="".)",/datum/antagonist/changeling/proc/purchase_power(datum/action/changeling/sting_path)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_warning."").*(?="".)",/datum/antagonist/changeling/proc/purchase_power(datum/action/changeling/sting_path)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_warning."").*(?="".)",/datum/antagonist/changeling/proc/purchase_power(datum/action/changeling/sting_path)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_warning."").*(?="".)",/datum/antagonist/changeling/proc/purchase_power(datum/action/changeling/sting_path)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_warning."").*(?="".)",/datum/antagonist/changeling/proc/readapt()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_warning."").*(?="".)",/datum/antagonist/changeling/proc/readapt()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_warning."").*(?="".)",/datum/antagonist/changeling/proc/readapt()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_notice."").*(?="".)",/datum/antagonist/changeling/proc/readapt()
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_warning."").*(?="".)","/datum/antagonist/changeling/proc/can_absorb_dna(mob/living/carbon/human/target, verbose = TRUE)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_warning."").*(?="".)","/datum/antagonist/changeling/proc/can_absorb_dna(mob/living/carbon/human/target, verbose = TRUE)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_warning."").*(?="".)","/datum/antagonist/changeling/proc/can_absorb_dna(mob/living/carbon/human/target, verbose = TRUE)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_warning."").*(?="".)","/datum/antagonist/changeling/proc/can_absorb_dna(mob/living/carbon/human/target, verbose = TRUE)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_warning."").*(?="".)","/datum/antagonist/changeling/proc/can_absorb_dna(mob/living/carbon/human/target, verbose = TRUE)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_warning."").*(?="".)","/datum/antagonist/changeling/proc/can_absorb_dna(mob/living/carbon/human/target, verbose = TRUE)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_warning."").*(?="".)","/datum/antagonist/changeling/proc/can_absorb_dna(mob/living/carbon/human/target, verbose = TRUE)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling.dm,"(?<=span_danger."").*(?="")",/datum/antagonist/changeling/proc/admin_restore_appearance(mob/admin)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling_power.dm,"(?<=span_warning."").*(?="".)","/datum/action/changeling/proc/can_sting(mob/living/user, mob/living/target)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling_power.dm,"(?<=span_warning."").*(?="".)","/datum/action/changeling/proc/can_sting(mob/living/user, mob/living/target)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling_power.dm,"(?<=span_warning."").*(?="".)","/datum/action/changeling/proc/can_sting(mob/living/user, mob/living/target)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling_power.dm,"(?<=span_warning."").*(?="".)","/datum/action/changeling/proc/can_sting(mob/living/user, mob/living/target)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling_power.dm,"(?<=span_warning."").*(?="".)","/datum/action/changeling/proc/can_sting(mob/living/user, mob/living/target)"
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\changeling_power.dm,"(?<=span_warning."").*(?="".)",/datum/action/changeling/proc/can_be_used_by(mob/living/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\absorb.dm,"(?<=span_warning."").*(?="".)",/datum/action/changeling/absorb_dna/can_sting(mob/living/carbon/owner)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\absorb.dm,"(?<=span_warning."").*(?="".)",/datum/action/changeling/absorb_dna/can_sting(mob/living/carbon/owner)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\absorb.dm,"(?<=span_warning."").*(?="".)",/datum/action/changeling/absorb_dna/can_sting(mob/living/carbon/owner)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\absorb.dm,"(?<=span_notice."").*(?="".)",/datum/action/changeling/absorb_dna/sting_action(mob/owner)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\absorb.dm,"(?<=span_userdanger."").*(?="")",/datum/action/changeling/absorb_dna/sting_action(mob/owner)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\absorb.dm,"(?<=span_boldnotice."").*(?="")",/datum/action/changeling/absorb_dna/proc/absorb_memories(mob/living/carbon/human/target)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\absorb.dm,"(?<=span_notice."").*(?="".)",/datum/action/changeling/absorb_dna/proc/absorb_memories(mob/living/carbon/human/target)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\absorb.dm,"(?<=span_boldnotice."").*(?="")",/datum/action/changeling/absorb_dna/proc/absorb_memories(mob/living/carbon/human/target)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\absorb.dm,"(?<=span_boldnotice."").*(?="")",/datum/action/changeling/absorb_dna/proc/absorb_memories(mob/living/carbon/human/target)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\absorb.dm,"(?<=span_notice."").*(?="".)",/datum/action/changeling/absorb_dna/proc/attempt_absorb(mob/living/carbon/human/target)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\absorb.dm,"(?<=span_notice."").*(?="".)",/datum/action/changeling/absorb_dna/proc/attempt_absorb(mob/living/carbon/human/target)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\absorb.dm,"(?<=span_notice."").*(?="".)",/datum/action/changeling/absorb_dna/proc/attempt_absorb(mob/living/carbon/human/target)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\absorb.dm,"(?<=span_userdanger."").*(?="")",/datum/action/changeling/absorb_dna/proc/attempt_absorb(mob/living/carbon/human/target)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\absorb.dm,"(?<=span_warning."").*(?="".)",/datum/action/changeling/absorb_dna/proc/attempt_absorb(mob/living/carbon/human/target)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\adrenaline.dm,"(?<=span_notice."").*(?="".)",/datum/action/changeling/adrenaline/sting_action(mob/living/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\biodegrade.dm,"(?<=span_warning."").*(?="".)",/datum/action/changeling/biodegrade/sting_action(mob/living/carbon/human/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\biodegrade.dm,"(?<=span_warning."").*(?="".)",/datum/action/changeling/biodegrade/sting_action(mob/living/carbon/human/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\biodegrade.dm,"(?<=span_warning."").*(?="".)",/datum/action/changeling/biodegrade/sting_action(mob/living/carbon/human/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\biodegrade.dm,"(?<=span_warning."").*(?="".)",/datum/action/changeling/biodegrade/sting_action(mob/living/carbon/human/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\biodegrade.dm,"(?<=span_warning."").*(?="".)",/datum/action/changeling/biodegrade/sting_action(mob/living/carbon/human/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\biodegrade.dm,"(?<=span_warning."").*(?="".)",/datum/action/changeling/biodegrade/sting_action(mob/living/carbon/human/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\biodegrade.dm,"(?<=span_warning."").*(?="".)",/datum/action/changeling/biodegrade/sting_action(mob/living/carbon/human/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\biodegrade.dm,"(?<=span_warning."").*(?="".)",/datum/action/changeling/biodegrade/sting_action(mob/living/carbon/human/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\biodegrade.dm,"(?<=span_warning."").*(?="".)",/datum/action/changeling/biodegrade/sting_action(mob/living/carbon/human/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\biodegrade.dm,"(?<=span_warning."").*(?="".)",/datum/action/changeling/biodegrade/sting_action(mob/living/carbon/human/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\biodegrade.dm,"(?<=span_warning."").*(?="".)",/datum/action/changeling/biodegrade/sting_action(mob/living/carbon/human/user)
D:\skyrat\Skyrat-tg-master\code\modules\antagonists\changeling\powers\biodegrade.dm,"(?<=span_warning."").*(?="".)","/datum/action/changeling/biodegrade/proc/dissolve_handcuffs(mob/living/carbon/human/user, obj/O)"
